Experiment,Participant,Item,Order,Condition,Match,AntecedentNumber,NounGender,TargetResponseIdentical,ResponseComplete,Structure,NumberError,GenderError,OtherDifferences,Segment,Duration,Pause,Syllable
experiment1,s14,91,86,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,antecedent,440,NA,4
experiment1,s14,91,86,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,attractor,360,0,4
experiment1,s14,91,86,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,onset,1566,NA,NA
experiment1,s14,91,86,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,pronoun,364,0,3
experiment1,s14,91,86,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,verb,350,0,4
experiment1,s14,91,86,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,694,0,6
experiment1,s14,109,87,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,adverb,330,0,3
experiment1,s14,109,87,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,antecedent,460,NA,4
experiment1,s14,109,87,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,attractor,370,0,4
experiment1,s14,109,87,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,onset,1806,NA,NA
experiment1,s14,109,87,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,pronoun,344,0,3
experiment1,s14,109,87,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,verb,370,0,4
experiment1,s14,109,87,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,674,0,6
experiment1,s14,110,88,pp,match,plural,feminine,FALSE,yes,with_preposition,no,no,disfluency,adverb,NA,NA,NA
experiment1,s14,110,88,pp,match,plural,feminine,FALSE,yes,with_preposition,no,no,disfluency,antecedent,NA,NA,NA
experiment1,s14,110,88,pp,match,plural,feminine,FALSE,yes,with_preposition,no,no,disfluency,attractor,NA,NA,NA
experiment1,s14,110,88,pp,match,plural,feminine,FALSE,yes,with_preposition,no,no,disfluency,onset,NA,NA,NA
experiment1,s14,110,88,pp,match,plural,feminine,FALSE,yes,with_preposition,no,no,disfluency,pronoun,NA,NA,NA
experiment1,s14,110,88,pp,match,plural,feminine,FALSE,yes,with_preposition,no,no,disfluency,verb,NA,NA,NA
experiment1,s14,110,88,pp,match,plural,feminine,FALSE,yes,with_preposition,no,no,disfluency,attractor_pronoun,NA,NA,NA
experiment1,s14,47,89,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,adverb,400,0,3
experiment1,s14,47,89,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,antecedent,440,NA,4
experiment1,s14,47,89,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,attractor,630,0,4
experiment1,s14,47,89,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,onset,1936,NA,NA
experiment1,s14,47,89,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,pronoun,140,0,2
experiment1,s14,47,89,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,verb,500,0,4
experiment1,s14,47,89,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,540,0,5
experiment1,s14,4,90,sp,mismatch,singular,masculine,TRUE,yes,no_preposition,no,no,NA,adverb,320,0,3
experiment1,s14,4,90,sp,mismatch,singular,masculine,TRUE,yes,no_preposition,no,no,NA,antecedent,600,NA,4
experiment1,s14,4,90,sp,mismatch,singular,masculine,TRUE,yes,no_preposition,no,no,NA,attractor,570,0,4
experiment1,s14,4,90,sp,mismatch,singular,masculine,TRUE,yes,no_preposition,no,no,NA,onset,1406,NA,NA
experiment1,s14,4,90,sp,mismatch,singular,masculine,TRUE,yes,no_preposition,no,no,NA,pronoun,160,0,2
experiment1,s14,4,90,sp,mismatch,singular,masculine,TRUE,yes,no_preposition,no,no,NA,verb,390,0,4
experiment1,s14,4,90,sp,mismatch,singular,masculine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,480,0,5
experiment1,s14,22,91,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,adverb,340,0,3
experiment1,s14,22,91,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,antecedent,670,NA,4
experiment1,s14,22,91,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,attractor,460,0,4
experiment1,s14,22,91,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,onset,1406,NA,NA
experiment1,s14,22,91,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,pronoun,410,0,3
experiment1,s14,22,91,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,verb,410,0,4
experiment1,s14,22,91,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,750,0,6
experiment1,s14,1,92,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,adverb,360,0,3
experiment1,s14,1,92,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,antecedent,630,NA,4
experiment1,s14,1,92,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,attractor,370,0,4
experiment1,s14,1,92,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,onset,1606,NA,NA
experiment1,s14,1,92,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,pronoun,384,0,3
experiment1,s14,1,92,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,verb,510,1,4
experiment1,s14,1,92,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,744,0,6
experiment1,s14,84,93,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,adverb,350,0,3
experiment1,s14,84,93,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,antecedent,480,NA,4
experiment1,s14,84,93,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,attractor,590,0,4
experiment1,s14,84,93,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,onset,1566,NA,NA
experiment1,s14,84,93,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,pronoun,320,0,3
experiment1,s14,84,93,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,verb,290,0,4
experiment1,s14,84,93,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,670,0,6
experiment1,s14,63,94,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,adverb,350,0,3
experiment1,s14,63,94,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,antecedent,390,NA,4
experiment1,s14,63,94,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,attractor,420,0,4
experiment1,s14,63,94,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,onset,1576,NA,NA
experiment1,s14,63,94,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,pronoun,290,0,3
experiment1,s14,63,94,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,verb,340,0,4
experiment1,s14,63,94,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,640,0,6
experiment1,s14,93,95,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,adverb,290,0,3
experiment1,s14,93,95,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,antecedent,480,NA,4
experiment1,s14,93,95,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,attractor,370,0,4
experiment1,s14,93,95,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,onset,1606,NA,NA
experiment1,s14,93,95,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,pronoun,354,0,3
experiment1,s14,93,95,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,verb,370,0,4
experiment1,s14,93,95,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,644,0,6
experiment1,s14,86,96,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,adverb,270,0,3
experiment1,s14,86,96,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,antecedent,430,NA,4
experiment1,s14,86,96,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,attractor,380,0,4
experiment1,s14,86,96,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,onset,1616,NA,NA
experiment1,s14,86,96,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,pronoun,344,0,3
experiment1,s14,86,96,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,verb,450,0,4
experiment1,s14,86,96,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,614,0,6
experiment1,s14,35,97,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,adverb,350,0,3
experiment1,s14,35,97,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,antecedent,330,NA,4
experiment1,s14,35,97,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,attractor,490,0,4
experiment1,s14,35,97,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,onset,1546,NA,NA
experiment1,s14,35,97,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,pronoun,170,0,2
experiment1,s14,35,97,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,verb,320,0,4
experiment1,s14,35,97,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,520,0,5
experiment1,s14,56,98,sp,mismatch,singular,masculine,TRUE,yes,no_preposition,no,no,NA,adverb,320,0,3
experiment1,s14,56,98,sp,mismatch,singular,masculine,TRUE,yes,no_preposition,no,no,NA,antecedent,400,NA,4
experiment1,s14,56,98,sp,mismatch,singular,masculine,TRUE,yes,no_preposition,no,no,NA,attractor,570,0,4
experiment1,s14,56,98,sp,mismatch,singular,masculine,TRUE,yes,no_preposition,no,no,NA,onset,1726,NA,NA
experiment1,s14,56,98,sp,mismatch,singular,masculine,TRUE,yes,no_preposition,no,no,NA,pronoun,130,0,2
experiment1,s14,56,98,sp,mismatch,singular,masculine,TRUE,yes,no_preposition,no,no,NA,verb,810,0,4
experiment1,s14,56,98,sp,mismatch,singular,masculine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,450,0,5
experiment1,s14,6,99,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,adverb,290,0,3
experiment1,s14,6,99,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,antecedent,430,NA,4
experiment1,s14,6,99,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,attractor,430,0,4
experiment1,s14,6,99,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,onset,2436,NA,NA
experiment1,s14,6,99,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,pronoun,294,0,3
experiment1,s14,6,99,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,verb,280,0,4
experiment1,s14,6,99,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,584,0,6
experiment1,s14,49,100,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,adverb,320,0,3
experiment1,s14,49,100,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,antecedent,480,NA,4
experiment1,s14,49,100,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,attractor,410,0,4
experiment1,s14,49,100,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,onset,1406,NA,NA
experiment1,s14,49,100,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,pronoun,334,0,3
experiment1,s14,49,100,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,verb,330,0,4
experiment1,s14,49,100,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,654,0,6
experiment1,s14,108,101,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,adverb,300,0,3
experiment1,s14,108,101,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,antecedent,1130,NA,4
experiment1,s14,108,101,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,attractor,470,0,4
experiment1,s14,108,101,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,onset,1386,NA,NA
experiment1,s14,108,101,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,pronoun,320,0,3
experiment1,s14,108,101,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,verb,320,0,4
experiment1,s14,108,101,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,620,0,6
experiment1,s14,87,102,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,adverb,360,0,3
experiment1,s14,87,102,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,antecedent,360,NA,4
experiment1,s14,87,102,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,attractor,580,0,4
experiment1,s14,87,102,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,onset,1716,NA,NA
experiment1,s14,87,102,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,pronoun,300,0,3
experiment1,s14,87,102,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,verb,380,0,4
experiment1,s14,87,102,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,660,0,6
experiment1,s14,69,103,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,adverb,310,0,3
experiment1,s14,69,103,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,antecedent,690,NA,4
experiment1,s14,69,103,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,attractor,390,0,4
experiment1,s14,69,103,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,onset,1366,NA,NA
experiment1,s14,69,103,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,pronoun,334,0,3
experiment1,s14,69,103,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,verb,350,0,4
experiment1,s14,69,103,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,644,0,6
experiment1,s14,66,104,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,adverb,300,0,3
experiment1,s14,66,104,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,antecedent,340,NA,4
experiment1,s14,66,104,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,attractor,500,0,4
experiment1,s14,66,104,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,onset,1506,NA,NA
experiment1,s14,66,104,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,pronoun,344,0,3
experiment1,s14,66,104,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,verb,400,0,4
experiment1,s14,66,104,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,644,0,6
experiment1,s14,31,105,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,adverb,400,0,3
experiment1,s14,31,105,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,antecedent,310,NA,4
experiment1,s14,31,105,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,attractor,370,0,4
experiment1,s14,31,105,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,onset,1666,NA,NA
experiment1,s14,31,105,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,pronoun,120,0,2
experiment1,s14,31,105,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,verb,330,0,4
experiment1,s14,31,105,ss,match,singular,masculine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,520,0,5
experiment1,s14,12,106,sp,mismatch,singular,masculine,TRUE,yes,no_preposition,no,no,NA,adverb,280,0,3
experiment1,s14,12,106,sp,mismatch,singular,masculine,TRUE,yes,no_preposition,no,no,NA,antecedent,450,NA,4
experiment1,s14,12,106,sp,mismatch,singular,masculine,TRUE,yes,no_preposition,no,no,NA,attractor,400,0,4
experiment1,s14,12,106,sp,mismatch,singular,masculine,TRUE,yes,no_preposition,no,no,NA,onset,2086,NA,NA
experiment1,s14,12,106,sp,mismatch,singular,masculine,TRUE,yes,no_preposition,no,no,NA,pronoun,170,0,2
experiment1,s14,12,106,sp,mismatch,singular,masculine,TRUE,yes,no_preposition,no,no,NA,verb,380,0,4
experiment1,s14,12,106,sp,mismatch,singular,masculine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,450,0,5
experiment1,s14,46,107,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,adverb,270,0,3
experiment1,s14,46,107,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,antecedent,510,NA,4
experiment1,s14,46,107,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,attractor,470,0,4
experiment1,s14,46,107,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,onset,1566,NA,NA
experiment1,s14,46,107,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,pronoun,270,0,3
experiment1,s14,46,107,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,verb,250,0,4
experiment1,s14,46,107,pp,match,plural,masculine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,540,0,6
experiment1,s14,33,108,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,adverb,290,0,3
experiment1,s14,33,108,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,antecedent,480,NA,4
experiment1,s14,33,108,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,attractor,420,0,4
experiment1,s14,33,108,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,onset,1406,NA,NA
experiment1,s14,33,108,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,pronoun,290,0,3
experiment1,s14,33,108,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,verb,380,0,4
experiment1,s14,33,108,ps,mismatch,plural,masculine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,580,0,6
experiment1,s14,112,109,sp,mismatch,singular,feminine,FALSE,no,NA,NA,NA,NA,adverb,NA,NA,NA
experiment1,s14,112,109,sp,mismatch,singular,feminine,FALSE,no,NA,NA,NA,NA,antecedent,NA,NA,NA
experiment1,s14,112,109,sp,mismatch,singular,feminine,FALSE,no,NA,NA,NA,NA,attractor,NA,NA,NA
experiment1,s14,112,109,sp,mismatch,singular,feminine,FALSE,no,NA,NA,NA,NA,onset,NA,NA,NA
experiment1,s14,112,109,sp,mismatch,singular,feminine,FALSE,no,NA,NA,NA,NA,pronoun,NA,NA,NA
experiment1,s14,112,109,sp,mismatch,singular,feminine,FALSE,no,NA,NA,NA,NA,verb,NA,NA,NA
experiment1,s14,112,109,sp,mismatch,singular,feminine,FALSE,no,NA,NA,NA,NA,attractor_pronoun,NA,NA,NA
experiment1,s14,107,110,ss,match,singular,feminine,FALSE,yes,no_preposition,no,no,disfluency,adverb,NA,NA,NA
experiment1,s14,107,110,ss,match,singular,feminine,FALSE,yes,no_preposition,no,no,disfluency,antecedent,NA,NA,NA
experiment1,s14,107,110,ss,match,singular,feminine,FALSE,yes,no_preposition,no,no,disfluency,attractor,NA,NA,NA
experiment1,s14,107,110,ss,match,singular,feminine,FALSE,yes,no_preposition,no,no,disfluency,onset,NA,NA,NA
experiment1,s14,107,110,ss,match,singular,feminine,FALSE,yes,no_preposition,no,no,disfluency,pronoun,NA,NA,NA
experiment1,s14,107,110,ss,match,singular,feminine,FALSE,yes,no_preposition,no,no,disfluency,verb,NA,NA,NA
experiment1,s14,107,110,ss,match,singular,feminine,FALSE,yes,no_preposition,no,no,disfluency,attractor_pronoun,NA,NA,NA
experiment1,s14,77,111,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,adverb,290,0,3
experiment1,s14,77,111,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,antecedent,470,NA,4
experiment1,s14,77,111,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,attractor,490,0,4
experiment1,s14,77,111,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,onset,1826,NA,NA
experiment1,s14,77,111,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,pronoun,334,0,3
experiment1,s14,77,111,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,verb,880,0,4
experiment1,s14,77,111,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,624,0,6
experiment1,s14,94,112,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,adverb,280,0,3
experiment1,s14,94,112,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,antecedent,680,NA,4
experiment1,s14,94,112,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,attractor,540,0,4
experiment1,s14,94,112,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,onset,1396,NA,NA
experiment1,s14,94,112,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,pronoun,320,0,3
experiment1,s14,94,112,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,verb,480,0,4
experiment1,s14,94,112,pp,match,plural,feminine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,600,0,6
experiment1,s16,87,1,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,adverb,390,0,3
experiment1,s16,87,1,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,antecedent,510,NA,4
experiment1,s16,87,1,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,attractor,550,0,4
experiment1,s16,87,1,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,onset,1856,NA,NA
experiment1,s16,87,1,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,pronoun,430,0,3
experiment1,s16,87,1,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,verb,580,0,4
experiment1,s16,87,1,ss,match,singular,feminine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,820,0,6
experiment1,s16,81,2,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,adverb,400,0,3
experiment1,s16,81,2,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,antecedent,660,NA,4
experiment1,s16,81,2,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,attractor,580,0,4
experiment1,s16,81,2,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,onset,1796,NA,NA
experiment1,s16,81,2,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,pronoun,570,0,3
experiment1,s16,81,2,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,verb,770,0,4
experiment1,s16,81,2,ps,mismatch,plural,feminine,TRUE,yes,no_preposition,no,no,NA,attractor_pronoun,970,0,6
experiment1,s16,68,3,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,adverb,410,0,3
experiment1,s16,68,3,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,antecedent,470,NA,4
experiment1,s16,68,3,sp,mismatch,singular,feminine,TRUE,yes,no_preposition,no,no,NA,attractor,690,0,4
